experiment,trial,AUROC,AUPRC,AP@50,dataset,model,train.batch_size,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.regularize_args.weighted,entity_embedder.regularize_weight,relation_embedder.regularize_weight,entity_embedder.dropout,relation_embedder.dropout,job_type=1vsAll,job_type=KvsAll,job_type=negative_sampling,train.type=1vsAll,train.type=KvsAll,train.type=negative_sampling,train.optimizer=Adadelta,train.optimizer=Adam,train.optimizer=AdamW,train.optimizer=Adamax,train.optimizer=RMSprop,train.loss=bce,train.loss=kl,train.loss=se,lookup_embedder.initialize=normal_,lookup_embedder.initialize=uniform_,lookup_embedder.initialize=xavier_normal_,lookup_embedder.initialize=xavier_uniform_
20230929-111458-distmult_non-naive,00073,0.9326663023519688,0.908367912773798,0.9032449236683148,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0057052575161557,9,512,1,2.7616208980876515e-12,3.787445856742301e-19,0.3122214023023844,0.3403137112036347,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00087,0.4289795918367347,0.4192285513323397,0.0032146617860903,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.3204865504848955,9,256,1,1.01073854784679e-06,0.0248391937137946,0.2188413445837795,0.1352042239159345,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00045,0.936174212098217,0.916782633783292,0.9209763181628206,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.5044306061323526,8,512,1,6.967952673901356e-08,2.4521999272558423e-08,0.244981728028506,0.4481399129144847,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00089,0.3359358612535993,0.3988392741055687,0.0934571920718685,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0007503815012894,8,128,1,6.7918830211226746e-12,1.0050956120574628e-06,0.2670925138518214,0.0895452047698199,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00042,0.6170180468881769,0.6144876356275886,0.4522677676807911,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0003528185274389,7,64,0,5.211495960563663e-15,2.581077670800373e-06,0.0939856320619583,0.4107488370500505,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00021,0.4793131422390481,0.5291510857201678,0.4300692221858967,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0023382161295623,6,128,0,5.2877687172240166e-20,3.125114241701785e-16,0.0310882697813212,0.4207573710009455,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00026,0.926002872678773,0.9083865570465872,0.9228113584852216,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0003213472209688,6,128,1,0.0129276835094951,9.357643990157023e-06,0.2984786140732467,0.2921669874340296,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00019,0.9103672840586816,0.8875546112399536,0.873243953133994,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.017434673483721,3,64,0,3.486916853447332e-06,8.053683730951644e-12,0.482676912099123,0.3741159462369978,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00010,0.9018458022865076,0.8778888318977528,0.8712814249300593,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0010237289055939,7,32,0,2.629928811960582e-07,5.340814581834212e-07,0.4847168084233999,0.090643020812422,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00017,0.9372306808388394,0.9190302243745694,0.9296352980150434,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0021185856924469,9,256,0,5.566397679138359e-12,3.0020232989902724e-09,0.3765995800495147,0.03298647608608,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00028,0.8621271855849778,0.8295850516854067,0.8044639422191502,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.1302911840788957,8,128,1,8.097010902796418e-16,5.502810389393301e-18,0.3420635755173862,0.1151834498159587,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00088,0.5013206117810856,0.502249560093468,0.2488159893248053,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.027784159353209,4,512,0,0.0025789252415516,2.3493930040180536e-11,0.0205984590575099,0.4324490218423307,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00043,0.9293228139381986,0.9115492253910716,0.9216877086215838,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0011578683820151,9,64,1,4.619776008612101e-13,0.0043222177234164,0.2610291875898838,0.2765138950198889,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00044,0.4989828001905644,0.4879090517261583,0.1796209439938676,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.1041253903557401,5,256,0,0.0435332540773121,3.329470841123929e-17,0.0154888071119785,0.2444005459547042,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00086,0.8731904641669823,0.8565803709818902,0.8707044447021647,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0035603020938285,5,32,0,2.737067506901681e-18,8.873474485388214e-17,0.4731464688666165,0.3545558378100395,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00072,0.5004911724762336,0.5600274211613998,0.412537493013496,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.2112954958225039,5,128,0,0.0045063756309018,0.0001018410659238,0.0577450934797525,0.1846671840175986,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00075,0.9137099250032894,0.8889707619688043,0.8879776977609817,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0004522604940292,5,64,1,0.000272052842672,1.7908072874469388e-06,0.198186766821891,0.4833010444417596,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00081,0.9315665606343444,0.9076472776258768,0.8972059732401502,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0829816488813477,7,512,1,9.180693413262798e-13,2.308516441185149e-17,0.1611974467523396,0.1720926281996071,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111626-complex_selfloops,00031,0.5015560395474948,0.4505232944489432,0.0028599033816425,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.6015192906255273,5,128,0,4.903923387651856e-16,2.3052789449437226e-19,0.2661882024258375,0.3529894314706325,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
20230929-111626-complex_selfloops,00009,0.8991127206880942,0.8807450764191489,0.8984933570422201,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0472451264756739,3,256,1,2.005502898729357e-16,3.524029315540061e-13,0.0617486285045743,0.1790511142462492,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
20230929-111626-complex_selfloops,00036,0.9684546313799622,0.9591500047838316,0.9740476177098444,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0006499151422575,6,64,0,2.4972066002334703e-19,5.988521882695997e-15,0.0190846235491335,0.4638459086418152,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
20230929-111626-complex_selfloops,00000,0.8902219074837772,0.8548576113603613,0.812274499577536,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0141255114401548,7,128,0,2.1718787318242e-13,2.9377665716486077e-05,0.2625714801251888,0.2449405849911272,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
20230929-111626-complex_selfloops,00038,0.9575308641975308,0.9492971589235444,0.967104287557712,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.280561635429673,3,256,0,5.496905144840631e-09,3.715793155103121e-18,0.22707624360919,0.0998753597959876,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20230929-111626-complex_selfloops,00007,0.885967316678414,0.7993256872668124,0.4661031136023815,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.003805760827546,6,64,1,2.738366096093651e-07,6.380101182122245e-20,0.1916172499768436,0.2616232791915536,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
20230929-111626-complex_selfloops,00053,0.9353584127764486,0.9219244657660164,0.9393299863651674,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.0028290220393844,6,256,0,6.298348661457805e-16,0.0003645755879032,0.2540807276964187,0.11062200833112,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
20230929-111626-complex_selfloops,00098,0.8841267398515783,0.85838998511348,0.8493403376024599,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.0859479172662006,4,512,1,5.758122052210114e-07,3.1560450748227085e-14,0.1626634551212191,0.2820204878225922,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
20230929-111626-complex_selfloops,00054,0.9673544348869024,0.9571273261379768,0.9705607971421416,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.4474813808775801,8,64,1,2.0446920370442567e-10,6.484074956662125e-12,0.087720297742635,0.2695169127546251,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
20230929-111626-complex_selfloops,00062,0.9743985336760757,0.9666957955169851,0.9779148555444378,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.0102446067721383,7,512,1,1.7522139007061367e-09,2.5954483502179307e-20,0.1999720814637839,0.3754335665144026,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
20230929-111626-complex_selfloops,00096,0.9361196934964736,0.9250078590367274,0.9471124508230184,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0157723130344168,5,32,1,9.524965485568868e-17,1.6719012897443094e-16,0.0914210095070302,0.1527945902198553,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
20230929-111626-complex_selfloops,00091,0.9684672806199036,0.9594334611416052,0.9729515216137484,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0409918188207348,9,512,0,1.6420541957845776e-12,2.979453260981211e-10,0.3578871716745198,0.2050732360221445,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
20230929-111626-complex_selfloops,00065,0.9277738853028428,0.9127451632471092,0.9281196062278654,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0093751324115532,10,128,0,9.956780632679876e-16,4.320554038593328e-05,0.1068141609430313,0.0961411618627607,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
20230929-111626-complex_selfloops,00039,0.5152305878242642,0.4968158601258154,0.1933480168356193,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.0076060765309365,6,32,0,3.716150017991706e-18,1.7079950931503747e-13,0.380392094142735,0.4951004115864634,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
20230929-111626-complex_selfloops,00006,0.90365469242533,0.8812399868840044,0.8839614115436041,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.383936016146238,3,256,1,5.0822256129253513e-20,2.6363593995076824e-15,0.4152388931252062,0.1477998914197087,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
20230929-111626-complex_selfloops,00001,0.961682632236568,0.9502022921888884,0.9576304730979908,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0006090654789468,4,32,1,5.0270069358201795e-18,4.680829572859134e-19,0.1661879252642393,0.0359677234664559,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
20230929-111626-complex_selfloops,00008,0.9697567389875082,0.9628787958723868,0.98,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.6097148187633208,8,512,0,2.798013780306001e-11,1.3134489645092096e-08,0.4001833712682128,0.1028905152343213,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
20230929-111626-complex_selfloops,00037,0.8848974386225954,0.8655971465924633,0.8702614703169079,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.0133032747913277,9,64,1,1.8425860326152598e-14,2.1616218503505167e-10,0.4272166532464325,0.2548804502002895,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
20230929-111626-complex_selfloops,00030,0.9626498531485326,0.9516268002568736,0.9692489691851524,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.0050779671183766,7,256,0,1.1516749923690467e-20,1.5207191488674073e-12,0.3881519669666886,0.3607665752060711,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
20230929-111626-complex_selfloops,00064,0.942087800988224,0.929831502154906,0.9505340170118732,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0003342487228788,5,32,1,2.7455886645339966e-20,3.1905136759277507e-19,0.4487994033843279,0.1840509371832013,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
20230929-111626-complex_selfloops,00090,0.3185758181751771,0.381559970925741,0.0239051294415889,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.0019765109681662,3,64,1,1.7492554715980526e-08,5.3385654935090554e-18,0.050320103764534,0.4250657465308904,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
20230929-111626-complex_selfloops,00097,0.5003993918936329,0.5756489209269005,0.6021249556885978,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.3326785479780381,7,128,0,0.0974951065149493,6.264807425892452e-10,0.2503799879923463,0.4988287673331797,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
20230929-111626-complex_selfloops,00063,0.7877576879964912,0.7696683988397366,0.7598230608292523,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.052758630386838,7,128,0,2.5910478277793568e-05,1.2339799465257875e-06,0.1469000377692282,0.4675789154134691,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
20230929-111626-complex_selfloops,00055,0.8708155133342963,0.8560176488644746,0.8431518139894643,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.004797270706333,9,256,1,1.0871621255514292e-16,9.199639151377168e-17,0.3015764369629323,0.1399006559513509,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
20230929-111626-complex_selfloops,00052,0.9409796947412438,0.9306145559937716,0.939015893233411,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0011033218928841,9,256,1,2.8310326759695896e-20,8.225190430432807e-19,0.1590542513877153,0.1711574816145002,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
20230929-111626-complex_selfloops,00099,0.940365484429066,0.896989283657463,0.7914508004795056,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0824718228203211,5,128,0,1.2964815432265613e-12,3.5539623598783925e-11,0.0070379604585468,0.1902256989851594,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
20230929-111626-complex_selfloops,00070,0.968288677007584,0.9579272842002996,0.9723800930423198,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0409918188207348,9,512,0,1.6420541957845776e-12,2.979453260981211e-10,0.3578871716745198,0.2050732360221445,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
20230929-111626-complex_selfloops,00084,0.7881051930438412,0.7727962102540996,0.7764098440348881,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.052758630386838,7,128,0,2.5910478277793568e-05,1.2339799465257875e-06,0.1469000377692282,0.4675789154134691,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
20230929-111626-complex_selfloops,00048,0.9608,0.9521418516433486,0.973507077169304,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.0166603621749078,4,128,0,0.0005648703551019,0.0063284234747291,0.2463100273162126,0.3734944369643926,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
20230929-111626-complex_selfloops,00083,0.9742009578441992,0.9659726031442436,0.9783496381531336,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.0102446067721383,7,512,1,1.7522139007061367e-09,2.5954483502179307e-20,0.1999720814637839,0.3754335665144026,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
20230929-111626-complex_selfloops,00077,0.5,0.5,0.02,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.7567484110081322,3,32,0,0.0518434969172339,4.465618459329274e-09,0.1027166927233338,0.4823943162336945,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
20230929-111626-complex_selfloops,00041,0.9361702127659574,0.92222878637062,0.9420822641979164,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0645242395496189,3,512,0,8.713389860174171e-08,1.0977997031900182e-19,0.3735724533908069,0.0686199627816677,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
20230929-111626-complex_selfloops,00079,0.7029094776273391,0.6527182343507995,0.4350504103817043,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0018085588162998,6,512,0,2.380107484430662e-12,0.0118121442932928,0.1427110317163169,0.0793726947158575,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
20230929-111626-complex_selfloops,00046,0.9684827222851446,0.9578894583028176,0.971791857748202,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.0059105148572733,4,128,0,5.989437606034776e-11,1.129557901399145e-14,0.1226217513903975,0.2400214076042175,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
20230929-111626-complex_selfloops,00012,0.8369640845027061,0.7917108767232492,0.7142128493034875,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0610170535269302,5,512,1,2.2365244648741966e-09,2.1512012897339754e-14,0.4445115244016051,0.4300941647961736,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
20230929-111626-complex_selfloops,00015,0.9169352648257132,0.9040583856157391,0.9390509867309176,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.4770286592479563,10,128,0,9.55601555894702e-07,2.5609779844438458e-17,0.2191947698593139,0.2322498676367104,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
20230929-111626-complex_selfloops,00023,0.9620415224913494,0.9510792666692364,0.9629230673286656,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0065518109617847,9,512,0,1.0219143962242734e-08,1.0789345422915286e-13,0.1146344346925616,0.1234111371450126,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
20230929-111626-complex_selfloops,00024,0.9590694723738388,0.949017176743836,0.9576304730979908,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.1363565990554926,3,64,1,9.584175626202284e-13,0.022858621200283,0.2896589967422187,0.2782197846099734,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
20230929-111626-complex_selfloops,00078,0.8977848243732713,0.8938103623533706,0.9283390764981,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0382346889336006,8,64,1,7.062947838390588e-07,4.8849173710620985e-14,0.4529884411022067,0.3007728443481028,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
20230929-111626-complex_selfloops,00047,0.5004226542688082,0.4787254819970025,0.1270575100797112,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.3463534268353096,10,32,1,1.8241197249725424e-17,1.643761939395894e-15,0.4079831638373434,0.0281354770995676,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
20230929-111626-complex_selfloops,00040,0.899142789143979,0.8844917621709165,0.9190240564987172,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.160608757349233,8,256,1,0.0019284303171702,8.175350620964827e-06,0.2114082253538072,0.148686449509114,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
20230929-111626-complex_selfloops,00049,0.4994276731479503,0.5036420553459674,0.2687757922943465,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0005151165312129,7,512,1,2.4983903705546588e-08,1.1410752339588246e-17,0.3386614471673965,0.4066786481998861,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
20230929-111626-complex_selfloops,00076,0.7776849831382664,0.7745359896731872,0.7381135783069329,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.004797270706333,9,256,1,1.0871621255514292e-16,9.199639151377168e-17,0.3015764369629323,0.1399006559513509,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
20230929-111626-complex_selfloops,00082,0.5000027422955208,0.5385171885126103,0.3096332011334006,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.2126069003499359,5,64,0,8.311537797750395e-14,5.8730685047846384e-08,0.39182900916785,0.2214791867882013,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
20230929-111626-complex_selfloops,00085,0.9415793460421664,0.9303695278331512,0.9486073264580968,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0003342487228788,5,32,1,2.7455886645339966e-20,3.1905136759277507e-19,0.4487994033843279,0.1840509371832013,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
20230929-111626-complex_selfloops,00071,0.926775147928994,0.8824652715231188,0.7856061428730101,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0824718228203211,5,128,0,1.2964815432265613e-12,3.5539623598783925e-11,0.0070379604585468,0.1902256989851594,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
20230929-111626-complex_selfloops,00025,0.4994391859542493,0.5008533285955767,0.249542881929591,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0764148937892009,8,32,0,2.266211069862213e-17,4.888919933251679e-17,0.1390952630899846,0.4403101322241127,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
20230929-111626-complex_selfloops,00022,0.5,0.5,0.02,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.2234596180995418,8,32,0,1.4837100084761232e-18,1.4362173657990945e-18,0.273809777572751,0.4715628470294177,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
20230929-111626-complex_selfloops,00014,0.5004760299812337,0.5053215520933487,0.2691713048309798,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.0081565596058113,4,32,1,3.086078212103185e-19,2.0668508732975707e-16,0.3087244159542024,0.0047199595719575,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
20230929-111626-complex_selfloops,00013,0.7949554061004842,0.7690759390493761,0.7552843534424913,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.1720395248131721,10,128,0,0.0003170019910134,9.213612714355739e-10,0.0955682443454861,0.3500350662507117,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
20230929-111626-complex_selfloops,00057,0.9193334138389084,0.9129206569277786,0.948595258312776,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0382346889336006,8,64,1,7.062947838390588e-07,4.8849173710620985e-14,0.4529884411022067,0.3007728443481028,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
20230929-111626-complex_selfloops,00068,0.5005206164098293,0.5151621516553258,0.2957050241920761,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0043939248744072,8,32,0,0.0006244011165253,0.0006293223427485,0.3959569651633501,0.3566947295330465,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
20230929-111626-complex_selfloops,00050,0.938099305268163,0.8929264412440471,0.7844808060310817,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0824718228203211,5,128,0,1.2964815432265613e-12,3.5539623598783925e-11,0.0070379604585468,0.1902256989851594,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
20230929-111626-complex_selfloops,00092,0.969066032123736,0.9607722619416466,0.9774704110999932,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.0011655743854008,8,64,0,4.020166414190824e-05,2.2875030956752017e-05,0.0033982410095632,0.3254416608251631,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
20230929-111626-complex_selfloops,00066,0.911466083651931,0.8964612028082756,0.899660362685761,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.1982846096343151,4,512,1,1.490041453132938e-10,1.3935650503443208e-11,0.2974789966829121,0.2507631275802851,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
20230929-111626-complex_selfloops,00059,0.500833147694364,0.5027922555977183,0.2610244917905181,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0003061871488183,4,256,0,3.696079148662733e-05,3.2268728023200757e-06,0.3537286533974111,0.3422418432310223,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
20230929-111626-complex_selfloops,00061,0.4983980064079743,0.5355992073030736,0.2989813834097676,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.2126069003499359,5,64,0,8.311537797750395e-14,5.8730685047846384e-08,0.39182900916785,0.2214791867882013,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
20230929-111626-complex_selfloops,00095,0.9470592788159716,0.9374989777850492,0.9576304730979908,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0026805478531489,3,64,1,1.0507551362503798e-09,3.9938517704556494e-20,0.4116533878259361,0.3938201861456036,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
20230929-111626-complex_selfloops,00035,0.8674075443786982,0.7817736791404868,0.4598209732495807,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.1026720252626489,8,256,1,0.0001184549258945,0.0008770283584902,0.3266146164387464,0.1799343307502567,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
20230929-111626-complex_selfloops,00032,0.5005773351407554,0.5060493683345473,0.276929770458895,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0037523600469696,7,32,1,0.0165253192939046,8.624130684335527e-07,0.0756121785379946,0.0115235936827957,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
20230929-111626-complex_selfloops,00004,0.4996277032017524,0.5025768958024106,0.2663689022060004,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0013014689950174,6,64,1,8.060630711127372e-11,7.190952293186328e-18,0.33029231056571,0.2928736079484224,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
20230929-111626-complex_selfloops,00003,0.4994398466848457,0.5139011780493108,0.2526949301287521,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0269920963642758,8,256,0,7.599943802411532e-15,4.774237362547718e-10,0.0154066276736557,0.0716470428742468,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
